Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.61844801902771	0	-2.9373515	3.769626	4.249499	-17.935848	11.039735099337749	2.9986327893432247	5001	5001
13.975097894668579	1	0.76948255	2.983961	13.641097	-11.272093	13.133858267716535	4.299842281288228	5004	10005
17.179637908935547	2	4.2046914	4.6835647	16.696936	-12.409506	19.125954198473284	6.458571295067876	5011	15016
20.21766996383667	3	12.321446	10.148854	45.097477	-6.662822	31.4875	13.591351799949848	5038	20054
23.1425678730011	4	27.134018	28.568773	140.38857	-12.305808	60.54216867469879	30.38162935929812	5025	25079
26.107712984085083	5	57.64691	65.53928	282.35413	-29.033043	115.81818181818181	35.903451801180196	5096	30175
29.046515941619873	6	64.00106	54.38461	203.38406	-22.385422	137.43243243243242	16.947519216592912	5085	35260
31.98133087158203	7	109.81894	85.36585	253.33098	-16.815865	139.41666666666666	15.476460620352876	5019	40279
35.03055000305176	8	108.53983	62.86616	241.44539	-3.6088066	146.2	13.818827736099758	5117	45396
37.940223932266235	9	123.5286	77.444695	254.38025	-4.016278	140.55555555555554	17.32763439077149	5060	50456
40.88773202896118	10	148.10114	73.83325	290.7512	-2.6602044	142.0	17.406895185529212	5112	55568
43.857327938079834	11	182.50848	49.101593	268.00494	101.41278	150.3235294117647	2.815091558800365	5111	60679
46.87301707267761	12	182.4592	58.756424	269.00238	21.185713	146.85714285714286	8.728092107484585	5140	65819
49.817447900772095	13	178.9362	49.903828	273.0335	25.614498	147.38235294117646	11.886756609730089	5011	70830
52.761240005493164	14	196.69096	40.82184	278.50848	113.30023	143.8	12.17913907349073	5033	75863
55.65410804748535	15	188.01617	44.8201	256.32605	40.840195	147.38235294117646	9.78899353680795	5011	80874
58.69732403755188	16	195.80841	43.27704	278.02643	79.18015	147.0857142857143	11.482586638835665	5148	86022
61.759896993637085	17	197.83951	42.623894	268.93286	113.860176	146.57142857142858	10.81872903622157	5130	91152
64.81539392471313	18	197.96269	42.159077	267.59967	113.93355	145.82857142857142	12.422297266921086	5104	96256
67.7989239692688	19	211.28236	39.394608	271.16678	123.15054	140.13888888888889	17.682622947995803	5045	101301
70.81872797012329	20	208.55656	41.010796	263.58936	130.55243	145.85714285714286	9.609943829605003	5105	106406
74.37383699417114	21	218.93509	45.47929	275.57727	105.33223	144.54285714285714	14.00682049603561	5059	111465
77.65185499191284	22	224.31024	36.153233	275.5792	141.604	146.22857142857143	8.404372040060764	5118	116583
80.8728768825531	23	224.49356	40.54917	272.18753	110.5276	143.68571428571428	13.018166271069996	5029	121612
84.14444494247437	24	225.883	41.01967	271.36694	120.80683	149.91176470588235	5.043152883213061	5097	126709
87.42337894439697	25	220.24234	46.00363	272.92017	77.67561	142.27777777777777	17.509697489472497	5122	131831
90.6979649066925	26	222.21521	41.846535	269.89606	111.61205	146.02857142857144	9.464175201511116	5111	136942
94.03333401679993	27	212.47748	49.750137	270.54736	79.897095	142.86111111111111	14.246154993497909	5143	142085
97.388916015625	28	205.08507	49.77416	273.30847	113.46144	146.57142857142858	10.616121740839567	5130	147215
100.62507200241089	29	211.28728	47.710056	270.3365	82.219864	147.97058823529412	8.853332021858964	5031	152246
104.04958391189575	30	204.33409	62.848473	271.59686	67.715744	146.68571428571428	6.789788250733297	5134	157380
107.48376488685608	31	194.27356	49.264328	273.49316	94.30877	146.0	13.654931082108869	5110	162490
110.76728296279907	32	198.98933	62.515686	267.8336	69.27564	149.0	4.576153020888641	5066	167556
114.12893295288086	33	197.82361	53.97197	269.118	87.74306	150.14705882352942	2.3779916506702543	5105	172661
117.41778898239136	34	183.40265	60.200447	262.50055	82.68825	150.55882352941177	1.8659672853602238	5119	177780
