Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
9.786664009094238	0	-2.9373515	3.769626	4.249499	-17.935848	11.039735099337749	2.9986327893432247	5001	5001
13.304079055786133	1	-0.54699993	3.8368108	9.725442	-15.193035	13.875346260387811	5.03763965024839	5009	10010
16.980334997177124	2	0.7970357	5.7373695	16.321121	-12.617323	21.130801687763714	6.752072708079129	5008	15018
20.794436931610107	3	1.3211547	9.87944	47.576347	-31.142551	36.627737226277375	13.834795495875673	5018	20036
23.734126091003418	4	1.249346	12.438682	43.224537	-23.552347	56.27777777777778	19.649160444478017	5065	25101
27.498563051223755	5	-2.0989645	26.07326	125.30533	-48.881336	81.75806451612904	26.899265779565592	5069	30170
30.386637926101685	6	-14.441643	45.65057	193.87389	-109.24864	100.9	28.593181005267674	5045	35215
33.36960005760193	7	-15.876789	49.51427	206.86456	-74.452	103.28571428571429	24.68247333222338	5061	40276
36.17657995223999	8	-23.53791	51.501644	114.62575	-106.24044	118.32558139534883	25.104174516409646	5088	45364
39.15266299247742	9	-26.680273	34.515335	72.28963	-88.907326	116.5909090909091	22.39045878556532	5130	50494
42.020155906677246	10	-12.617806	38.71965	98.62013	-75.07054	122.34146341463415	22.23884730748729	5016	55510
45.01365113258362	11	24.806364	75.24223	233.76028	-64.377754	131.53846153846155	21.344363519285196	5130	60640
48.07800102233887	12	48.26657	70.979256	206.33556	-69.490425	135.94594594594594	18.089785001554983	5030	65670
50.91497993469238	13	123.86469	70.96784	255.63914	-36.56933	144.45714285714286	13.44054177722409	5056	70726
53.831790924072266	14	132.55421	71.342804	254.18115	-16.456059	147.44117647058823	9.152920384068324	5013	75739
56.77371406555176	15	169.39055	69.37111	265.5041	15.021608	148.26470588235293	7.126210211067194	5041	80780
59.771312952041626	16	156.34859	67.21149	263.97806	-6.032466	148.0	9.158730967834815	5032	85812
62.76919102668762	17	185.20375	51.670525	262.439	71.63811	149.61764705882354	4.734197900150084	5087	90899
65.80369591712952	18	167.93256	56.25284	262.8897	31.866827	150.85294117647058	0.8447886244908865	5129	96028
68.81337308883667	19	146.79353	56.731903	267.25345	8.22114	148.91176470588235	6.527622966417063	5063	101091
71.91413593292236	20	158.43538	47.37903	261.82593	64.3663	149.8235294117647	6.586396802301714	5094	106185
74.92054796218872	21	143.55753	47.106514	264.21832	47.496326	150.94117647058823	0.3379154497963546	5132	111317
78.0361430644989	22	140.73463	45.944202	259.57733	46.931664	150.7058823529412	1.6895772489817733	5124	116441
81.10378313064575	23	127.64699	48.25765	260.84662	63.161514	151.0	0.0	5134	121575
84.2078320980072	24	127.16525	38.600845	205.62827	58.89688	151.0	0.0	5134	126709
87.24853491783142	25	119.34562	40.597042	207.40005	24.275373	150.64705882352942	2.027492698778128	5122	131831
90.33472895622253	26	115.66884	36.677814	190.51106	24.537134	150.85294117647058	0.8447886244908865	5129	136960
93.4251160621643	27	111.54453	37.451687	182.94888	35.855736	151.0	0.0	5134	142094
96.48830389976501	28	125.454506	37.67559	218.5974	56.357967	151.0	0.0	5134	147228
99.57228493690491	29	109.64052	41.09025	233.52477	34.182343	150.94117647058823	0.3379154497963546	5132	152360
104.87808799743652	30	100.185616	35.664257	180.30797	31.086432	150.7941176470588	1.1827040742872412	5127	157487
108.40202903747559	31	105.11576	43.241325	247.02771	51.175323	150.5	2.8722813232690143	5117	162604
112.00842499732971	32	111.80384	41.21751	193.67749	43.675777	151.0	0.0	5134	167738
115.62147498130798	33	100.233406	34.837307	179.01428	35.79451	151.0	0.0	5134	172872
118.85916900634766	34	98.98574	36.452972	202.94559	36.08854	150.94117647058823	0.3379154497963546	5132	178004
